"","iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","new_tests","total_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","positive_rate","tests_per_case","tests_units","total_vaccinations","people_vaccinated","people_fully_vaccinated","new_vaccinations","new_vaccinations_smoothed","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","new_vaccinations_smoothed_per_million","stringency_index","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index"
"49029","MYS","Asia","Malaysia",2021-02-05,234874,3391,4420.143,845,19,16,7256.813,104.77,136.567,26.108,0.587,0.494,0.97,NA,NA,NA,NA,NA,NA,NA,NA,62481,5100783,157.597,1.93,53921,1.666,0.082,12.2,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,77.31,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49030","MYS","Asia","Malaysia",2021-02-06,238721,3847,4151.429,857,12,15.857,7375.672,118.859,128.265,26.478,0.371,0.49,0.95,NA,NA,NA,NA,NA,NA,NA,NA,59199,5159982,159.426,1.829,54636,1.688,0.076,13.2,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,77.31,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49031","MYS","Asia","Malaysia",2021-02-07,242452,3731,3927.571,872,15,16,7490.948,115.275,121.349,26.942,0.463,0.494,0.94,NA,NA,NA,NA,NA,NA,NA,NA,55880,5215862,161.153,1.727,55062,1.701,0.071,14,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,77.31,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49032","MYS","Asia","Malaysia",2021-02-08,245552,3100,3768.429,896,24,18,7586.727,95.78,116.432,27.683,0.742,0.556,0.92,NA,NA,NA,NA,NA,NA,NA,NA,32536,5248398,162.158,1.005,53973,1.668,0.07,14.3,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,77.31,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49033","MYS","Asia","Malaysia",2021-02-09,248316,2764,3669.714,909,13,16.857,7672.126,85.398,113.382,28.085,0.402,0.521,0.91,NA,NA,NA,NA,NA,NA,NA,NA,49163,5297561,163.677,1.519,55325,1.709,0.066,15.1,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,77.31,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49034","MYS","Asia","Malaysia",2021-02-10,251604,3288,3527.429,923,14,16.286,7773.714,101.588,108.986,28.518,0.433,0.503,0.9,NA,NA,NA,NA,NA,NA,NA,NA,61483,5359044,165.576,1.9,54499,1.684,0.065,15.5,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,77.31,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49035","MYS","Asia","Malaysia",2021-02-11,254988,3384,3357.857,936,13,15.714,7878.268,104.554,103.746,28.919,0.402,0.486,0.89,NA,NA,NA,NA,NA,NA,NA,NA,61212,5420256,167.468,1.891,54565,1.686,0.062,16.2,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,77.31,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49036","MYS","Asia","Malaysia",2021-02-12,258306,3318,3347.429,953,17,15.429,7980.783,102.515,103.424,29.444,0.525,0.477,0.88,NA,NA,NA,NA,NA,NA,NA,NA,54435,5474691,169.149,1.682,53415,1.65,0.063,16,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,77.31,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49037","MYS","Asia","Malaysia",2021-02-13,261805,3499,3297.714,958,5,14.429,8088.89,108.107,101.888,29.599,0.154,0.446,0.88,NA,NA,NA,NA,NA,NA,NA,NA,29301,5503992,170.055,0.905,49144,1.518,0.067,14.9,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,77.31,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49038","MYS","Asia","Malaysia",2021-02-14,264269,2464,3116.714,965,7,13.286,8165.019,76.129,96.296,29.815,0.216,0.41,0.87,NA,NA,NA,NA,NA,NA,NA,NA,24275,5528267,170.805,0.75,44629,1.379,0.07,14.3,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,77.31,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49039","MYS","Asia","Malaysia",2021-02-15,266445,2176,2984.714,975,10,11.286,8232.25,67.231,92.218,30.124,0.309,0.349,0.87,NA,NA,NA,NA,NA,NA,NA,NA,23791,5552058,171.54,0.735,43380,1.34,0.069,14.5,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,77.31,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49040","MYS","Asia","Malaysia",2021-02-16,269165,2720,2978.429,983,8,10.571,8316.289,84.039,92.023,30.371,0.247,0.327,0.87,NA,NA,NA,NA,NA,NA,NA,NA,42741,5594799,172.86,1.321,42463,1.312,0.07,14.3,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,77.31,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49041","MYS","Asia","Malaysia",2021-02-17,272163,2998,2937,1005,22,11.714,8408.917,92.628,90.743,31.051,0.68,0.362,0.88,NA,NA,NA,NA,NA,NA,NA,NA,52593,5647392,174.485,1.625,41193,1.273,0.071,14,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,77.31,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49042","MYS","Asia","Malaysia",2021-02-18,274875,2712,2841,1030,25,13.429,8492.709,83.792,87.777,31.824,0.772,0.415,0.87,NA,NA,NA,NA,NA,NA,NA,NA,56694,5704086,176.237,1.752,40547,1.253,0.07,14.3,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,77.31,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49043","MYS","Asia","Malaysia",2021-02-19,277811,2936,2786.429,1043,13,12.857,8583.421,90.712,86.091,32.225,0.402,0.397,0.87,NA,NA,NA,NA,NA,NA,NA,NA,61620,5765706,178.141,1.904,41574,1.284,0.067,14.9,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,77.31,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49044","MYS","Asia","Malaysia",2021-02-20,280272,2461,2638.143,1051,8,13.286,8659.458,76.037,81.51,32.472,0.247,0.41,0.87,NA,NA,NA,NA,NA,NA,NA,NA,56003,5821709,179.871,1.73,45388,1.402,0.058,17.2,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,77.31,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49045","MYS","Asia","Malaysia",2021-02-21,283569,3297,2757.143,1056,5,13,8761.324,101.866,85.186,32.627,0.154,0.402,0.88,NA,NA,NA,NA,NA,NA,NA,NA,49498,5871207,181.4,1.529,48991,1.514,0.056,17.8,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,77.31,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49046","MYS","Asia","Malaysia",2021-02-22,285761,2192,2759.429,1062,6,12.429,8829.05,67.725,85.257,32.812,0.185,0.384,0.87,NA,NA,NA,NA,NA,NA,NA,NA,38572,5909779,182.592,1.192,51103,1.579,0.054,18.5,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,77.31,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49047","MYS","Asia","Malaysia",2021-02-23,288229,2468,2723.429,1076,14,13.286,8905.302,76.253,84.145,33.245,0.433,0.41,0.87,NA,NA,NA,NA,NA,NA,NA,NA,50440,5960219,184.151,1.558,52203,1.613,0.052,19.2,"people tested",0,0,NA,NA,NA,0,0,NA,NA,77.31,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49048","MYS","Asia","Malaysia",2021-02-24,291774,3545,2801.571,1088,12,11.857,9014.831,109.529,86.559,33.616,0.371,0.366,0.86,NA,NA,NA,NA,NA,NA,NA,NA,64995,6025214,186.159,2.008,53975,1.668,0.052,19.3,"people tested",NA,NA,NA,NA,895,NA,NA,NA,28,77.31,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49049","MYS","Asia","Malaysia",2021-02-25,293698,1924,2689,1100,12,10,9074.276,59.445,83.081,33.986,0.371,0.309,0.85,NA,NA,NA,NA,NA,NA,NA,NA,61096,6086310,188.046,1.888,54603,1.687,0.049,20.3,"people tested",NA,NA,NA,NA,895,NA,NA,NA,28,77.31,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49050","MYS","Asia","Malaysia",2021-02-26,295951,2253,2591.429,1111,11,9.714,9143.886,69.61,80.066,34.326,0.34,0.3,0.84,NA,NA,NA,NA,NA,NA,NA,NA,51898,6138208,189.65,1.603,53215,1.644,0.049,20.5,"people tested",NA,NA,NA,NA,895,NA,NA,NA,28,77.31,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49051","MYS","Asia","Malaysia",2021-02-27,298315,2364,2577.571,1121,10,10,9216.926,73.04,79.638,34.635,0.309,0.309,0.83,NA,NA,NA,NA,NA,NA,NA,NA,55480,6193688,191.364,1.714,53140,1.642,0.049,20.6,"people tested",3580,3580,NA,NA,895,0.01,0.01,NA,28,77.31,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49052","MYS","Asia","Malaysia",2021-02-28,300752,2437,2454.714,1130,9,10.571,9292.221,75.295,75.842,34.913,0.278,0.327,0.83,NA,NA,NA,NA,NA,NA,NA,NA,40831,6234519,192.626,1.262,51902,1.604,0.047,21.1,"people tested",NA,NA,NA,NA,2883,NA,NA,NA,89,77.31,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49053","MYS","Asia","Malaysia",2021-03-01,302580,1828,2402.714,1135,5,10.429,9348.7,56.479,74.236,35.068,0.154,0.322,0.82,NA,NA,NA,NA,NA,NA,NA,NA,40268,6274787,193.87,1.244,52144,1.611,0.046,21.7,"people tested",25252,25252,NA,NA,4209,0.08,0.08,NA,130,73.61,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49054","MYS","Asia","Malaysia",2021-03-02,304135,1555,2272.286,1141,6,9.286,9396.744,48.044,70.206,35.253,0.185,0.287,0.82,NA,NA,NA,NA,NA,NA,NA,NA,46347,6321134,195.302,1.432,51559,1.593,0.044,22.7,"people tested",53287,53287,NA,28035,7612,0.16,0.16,NA,235,73.61,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49055","MYS","Asia","Malaysia",2021-03-03,305880,1745,2015.143,1148,7,8.571,9450.659,53.915,62.261,35.469,0.216,0.265,0.81,NA,NA,NA,NA,NA,NA,NA,NA,45927,6367061,196.721,1.419,48835,1.509,0.041,24.2,"people tested",80336,80336,NA,27049,11349,0.25,0.25,NA,351,73.61,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49056","MYS","Asia","Malaysia",2021-03-04,307943,2063,2035,1153,5,7.571,9514.398,63.74,62.875,35.624,0.154,0.234,0.81,NA,NA,NA,NA,NA,NA,NA,NA,40564,6407625,197.974,1.253,45902,1.418,0.044,22.6,"people tested",99616,99616,NA,19280,13975,0.31,0.31,NA,432,73.61,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49057","MYS","Asia","Malaysia",2021-03-05,310097,2154,2020.857,1159,6,6.857,9580.95,66.551,62.438,35.809,0.185,0.212,0.81,NA,NA,NA,NA,NA,NA,NA,NA,47569,6455194,199.444,1.47,45284,1.399,0.045,22.4,"people tested",112914,112914,NA,13298,15747,0.35,0.35,NA,487,73.61,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49058","MYS","Asia","Malaysia",2021-03-06,311777,1680,1923.143,1166,7,6.429,9632.856,51.906,59.419,36.025,0.216,0.199,0.81,NA,NA,NA,NA,NA,NA,NA,NA,39397,6494591,200.661,1.217,42986,1.328,0.045,22.4,"people tested",127608,127608,NA,14694,17718,0.39,0.39,NA,547,73.61,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49059","MYS","Asia","Malaysia",2021-03-07,313460,1683,1815.429,1169,3,5.571,9684.855,51.999,56.091,36.118,0.093,0.172,0.81,NA,NA,NA,NA,NA,NA,NA,NA,38022,6532613,201.836,1.175,42585,1.316,0.043,23.5,"people tested",139720,139720,NA,12112,17901,0.43,0.43,NA,553,73.61,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49060","MYS","Asia","Malaysia",2021-03-08,314989,1529,1772.714,1177,8,6,9732.096,47.241,54.771,36.365,0.247,0.185,0.81,NA,NA,NA,NA,NA,NA,NA,NA,27227,6559840,202.677,0.841,40722,1.258,0.044,23,"people tested",166363,166363,NA,26643,20159,0.51,0.51,NA,623,73.61,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49061","MYS","Asia","Malaysia",2021-03-09,316269,1280,1733.429,1186,9,6.429,9771.644,39.548,53.557,36.643,0.278,0.199,0.81,NA,NA,NA,NA,NA,NA,NA,NA,37523,6597363,203.836,1.159,39461,1.219,0.044,22.8,"people tested",195923,195923,NA,29560,20377,0.61,0.61,NA,630,73.61,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49062","MYS","Asia","Malaysia",2021-03-10,317717,1448,1691,1191,5,6.143,9816.382,44.738,52.246,36.798,0.154,0.19,0.81,NA,NA,NA,NA,NA,NA,NA,NA,44810,6642173,205.221,1.384,39302,1.214,0.043,23.2,"people tested",223923,223923,NA,28000,20512,0.69,0.69,NA,634,73.61,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49063","MYS","Asia","Malaysia",2021-03-11,319364,1647,1631.571,1200,9,6.714,9867.269,50.887,50.41,37.076,0.278,0.207,0.81,NA,NA,NA,NA,NA,NA,NA,NA,54074,6696247,206.891,1.671,41232,1.274,0.04,25.3,"people tested",249909,249909,NA,25986,21470,0.77,0.77,NA,663,73.61,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49064","MYS","Asia","Malaysia",2021-03-12,320939,1575,1548.857,1203,3,6.286,9915.931,48.662,47.854,37.169,0.093,0.194,0.82,NA,NA,NA,NA,NA,NA,NA,NA,51266,6747513,208.475,1.584,41760,1.29,0.037,27,"people tested",275851,275851,NA,25942,23277,0.85,0.85,NA,719,73.61,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49065","MYS","Asia","Malaysia",2021-03-13,322409,1470,1518.857,1206,3,5.714,9961.349,45.418,46.928,37.261,0.093,0.177,0.82,NA,NA,NA,NA,NA,NA,NA,NA,50393,6797906,210.032,1.557,43331,1.339,0.035,28.5,"people tested",292104,292104,NA,16253,23499,0.9,0.9,NA,726,73.61,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49066","MYS","Asia","Malaysia",2021-03-14,323763,1354,1471.857,1210,4,5.857,10003.183,41.834,45.475,37.385,0.124,0.181,0.83,NA,NA,NA,NA,NA,NA,NA,NA,40370,6838276,211.28,1.247,43666,1.349,0.034,29.7,"people tested",301699,301699,NA,9595,23140,0.93,0.93,NA,715,73.61,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49067","MYS","Asia","Malaysia",2021-03-15,324971,1208,1426,1213,3,5.143,10040.506,37.323,44.059,37.478,0.093,0.159,0.84,NA,NA,NA,NA,NA,NA,NA,NA,32311,6870587,212.278,0.998,44392,1.372,0.032,31.1,"people tested",321331,321331,NA,19632,22138,0.99,0.99,NA,684,73.61,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49068","MYS","Asia","Malaysia",2021-03-16,326034,1063,1395,1218,5,4.571,10073.349,32.843,43.101,37.632,0.154,0.141,0.84,NA,NA,NA,NA,NA,NA,NA,NA,46960,6917547,213.729,1.451,45741,1.413,0.03,32.8,"people tested",346508,346508,NA,25177,21512,1.07,1.07,NA,665,68.06,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49069","MYS","Asia","Malaysia",2021-03-17,327253,1219,1362.286,1220,2,4.143,10111.012,37.663,42.09,37.694,0.062,0.128,0.85,NA,NA,NA,NA,NA,NA,NA,NA,53824,6971371,215.392,1.663,47028,1.453,0.029,34.5,"people tested",367213,367213,NA,20705,20470,1.13,1.13,NA,632,68.06,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49070","MYS","Asia","Malaysia",2021-03-18,328466,1213,1300.286,1223,3,3.286,10148.49,37.478,40.174,37.787,0.093,0.102,0.87,NA,NA,NA,NA,NA,NA,NA,NA,58599,7029970,217.202,1.811,47675,1.473,0.027,36.7,"people tested",385126,384334,792,17913,19317,1.19,1.19,0,597,68.06,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49071","MYS","Asia","Malaysia",2021-03-19,330042,1576,1300.429,1225,2,3.143,10197.183,48.693,40.179,37.848,0.062,0.097,0.88,NA,NA,NA,NA,NA,NA,NA,NA,55421,7085391,218.915,1.712,48268,1.491,0.027,37.1,"people tested",399525,395006,4519,14399,17668,1.23,1.22,0.01,546,68.06,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49072","MYS","Asia","Malaysia",2021-03-20,331713,1671,1329.143,1229,4,3.286,10248.811,51.628,41.066,37.972,0.124,0.102,0.89,NA,NA,NA,NA,NA,NA,NA,NA,51668,7137059,220.511,1.596,48450,1.497,0.027,36.5,"people tested",413254,402650,10604,13729,17307,1.28,1.24,0.03,535,68.06,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49073","MYS","Asia","Malaysia",2021-03-21,333040,1327,1325.286,1233,4,3.286,10289.811,41,40.947,38.096,0.124,0.102,0.9,NA,NA,NA,NA,NA,NA,NA,NA,47450,7184509,221.977,1.466,49462,1.528,0.027,37.3,"people tested",428710,412342,16368,15456,18144,1.32,1.27,0.05,561,68.06,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49074","MYS","Asia","Malaysia",2021-03-22,334156,1116,1312.143,1238,5,3.571,10324.292,34.481,40.541,38.25,0.154,0.11,0.91,NA,NA,NA,NA,NA,NA,NA,NA,34654,7219163,223.048,1.071,49797,1.539,0.026,38,"people tested",452919,422058,30861,24209,18798,1.4,1.3,0.1,581,68.06,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49075","MYS","Asia","Malaysia",2021-03-23,335540,1384,1358,1244,6,3.714,10367.052,42.761,41.958,38.435,0.185,0.115,0.91,NA,NA,NA,NA,NA,NA,NA,NA,45575,7264738,224.456,1.408,49599,1.532,0.027,36.5,"people tested",481989,429868,52121,29070,19354,1.49,1.33,0.16,598,68.06,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49076","MYS","Asia","Malaysia",2021-03-24,336808,1268,1365,1246,2,3.714,10406.229,39.177,42.174,38.497,0.062,0.115,0.92,NA,NA,NA,NA,NA,NA,NA,NA,51321,7316059,226.042,1.586,49241,1.521,0.028,36.1,"people tested",510976,436687,74289,28987,20538,1.58,1.35,0.23,635,68.06,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49077","MYS","Asia","Malaysia",2021-03-25,338168,1360,1386,1248,2,3.571,10448.249,42.019,42.823,38.559,0.062,0.11,0.92,NA,NA,NA,NA,NA,NA,NA,NA,56533,7372592,227.788,1.747,48946,1.512,0.028,35.3,"people tested",536681,443124,93557,25705,21651,1.66,1.37,0.29,669,68.06,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49078","MYS","Asia","Malaysia",2021-03-26,339443,1275,1343,1249,1,3.429,10487.642,39.393,41.494,38.59,0.031,0.106,0.93,NA,NA,NA,NA,NA,NA,NA,NA,55284,7427876,229.496,1.708,48926,1.512,0.027,36.4,"people tested",551548,446617,104931,14867,21718,1.7,1.38,0.32,671,68.06,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49079","MYS","Asia","Malaysia",2021-03-27,340642,1199,1275.571,1251,2,3.143,10524.687,37.045,39.411,38.652,0.062,0.097,0.94,NA,NA,NA,NA,NA,NA,NA,NA,50560,7478436,231.058,1.562,48768,1.507,0.026,38.2,"people tested",566200,448187,118013,14652,21849,1.75,1.38,0.36,675,68.06,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49080","MYS","Asia","Malaysia",2021-03-28,341944,1302,1272,1255,4,3.143,10564.914,40.227,39.301,38.775,0.124,0.097,0.95,NA,NA,NA,NA,NA,NA,NA,NA,42947,7521383,232.385,1.327,48125,1.487,0.026,37.8,"people tested",580765,451655,129110,14565,21722,1.79,1.4,0.4,671,68.06,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49081","MYS","Asia","Malaysia",2021-03-29,342885,941,1247,1260,5,3.143,10593.988,29.074,38.528,38.93,0.154,0.097,0.96,NA,NA,NA,NA,NA,NA,NA,NA,34339,7555722,233.446,1.061,48080,1.486,0.026,38.6,"people tested",621417,461907,159510,40652,24071,1.92,1.43,0.49,744,68.06,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49082","MYS","Asia","Malaysia",2021-03-30,344018,1133,1211.143,1265,5,3,10628.994,35.006,37.42,39.084,0.154,0.093,0.97,NA,NA,NA,NA,NA,NA,NA,NA,47399,7603121,234.911,1.464,48340,1.494,0.025,39.9,"people tested",661661,473276,188385,40244,25667,2.04,1.46,0.58,793,68.06,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49083","MYS","Asia","Malaysia",2021-03-31,345500,1482,1241.714,1272,7,3.714,10674.783,45.789,38.365,39.301,0.216,0.115,0.99,NA,NA,NA,NA,NA,NA,NA,NA,52792,7655913,236.542,1.631,48551,1.5,0.026,39.1,"people tested",698203,482808,215395,36542,26747,2.16,1.49,0.67,826,68.06,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49084","MYS","Asia","Malaysia",2021-04-01,346678,1178,1215.714,1278,6,4.286,10711.179,36.396,37.561,39.486,0.185,0.132,1,NA,NA,NA,NA,NA,NA,NA,NA,55437,7711350,238.255,1.713,48394,1.495,0.025,39.8,"people tested",740226,498468,241758,42023,29078,2.29,1.54,0.75,898,68.06,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49085","MYS","Asia","Malaysia",2021-04-02,347972,1294,1218.429,1283,5,4.857,10751.159,39.98,37.645,39.64,0.154,0.15,1.01,NA,NA,NA,NA,NA,NA,NA,NA,53187,7764537,239.898,1.643,48094,1.486,0.025,39.5,"people tested",770653,506069,264584,30427,31301,2.38,1.56,0.82,967,68.06,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49086","MYS","Asia","Malaysia",2021-04-03,349610,1638,1281.143,1286,3,5,10801.768,50.609,39.583,39.733,0.093,0.154,1.03,NA,NA,NA,NA,NA,NA,NA,NA,50237,7814774,241.45,1.552,48048,1.485,0.027,37.5,"people tested",787504,508481,279023,16851,31615,2.43,1.57,0.86,977,68.06,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49087","MYS","Asia","Malaysia",2021-04-04,350959,1349,1287.857,1288,2,4.714,10843.447,41.68,39.79,39.795,0.062,0.146,1.04,NA,NA,NA,NA,NA,NA,NA,NA,45236,7860010,242.848,1.398,48375,1.495,0.027,37.6,"people tested",801773,514036,287737,14269,31573,2.48,1.59,0.89,975,68.06,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49088","MYS","Asia","Malaysia",2021-04-05,352029,1070,1306.286,1295,7,5,10876.507,33.059,40.36,40.011,0.216,0.154,1.05,NA,NA,NA,NA,NA,NA,NA,NA,34512,7894522,243.914,1.066,48400,1.495,0.027,37.1,"people tested",830036,523233,306803,28263,29803,2.56,1.62,0.95,921,64.35,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
